,agency,uploaded_on,value,uploaded_dt,dt_scrape,description
2479,USAID,3/1/2025,4717590.0,2025-03-01,2025-03-05-1332,
2480,USAID,3/1/2025,5634999.0,2025-03-01,2025-03-05-1332,
2481,USAID,3/1/2025,9998644.0,2025-03-01,2025-03-05-1332,
2482,USAID,3/1/2025,2374231.0,2025-03-01,2025-03-05-1332,
2483,USAID,3/1/2025,4792898.0,2025-03-01,2025-03-05-1332,
2484,USAID,3/1/2025,22994812.0,2025-03-01,2025-03-05-1332,
2485,USAID,3/1/2025,3121159.0,2025-03-01,2025-03-05-1332,
2486,USAID,3/1/2025,35941985.0,2025-03-01,2025-03-05-1332,
2487,USAID,3/1/2025,15800000.0,2025-03-01,2025-03-05-1332,
2488,USAID,3/1/2025,22703546.0,2025-03-01,2025-03-05-1332,
2489,USAID,3/1/2025,5923589.0,2025-03-01,2025-03-05-1332,
2490,USAID,3/1/2025,159999311.0,2025-03-01,2025-03-05-1332,
2491,USAID,3/1/2025,34998729.0,2025-03-01,2025-03-05-1332,
2492,USAID,3/1/2025,100000000.0,2025-03-01,2025-03-05-1332,
2493,USAID,3/1/2025,29987640.0,2025-03-01,2025-03-05-1332,
2494,USAID,3/1/2025,19788364.0,2025-03-01,2025-03-05-1332,
2495,USAID,3/1/2025,11852134.0,2025-03-01,2025-03-05-1332,
2496,USAID,3/1/2025,34722274.0,2025-03-01,2025-03-05-1332,
2497,USAID,3/1/2025,20643171.0,2025-03-01,2025-03-05-1332,
2498,USAID,3/1/2025,39999796.0,2025-03-01,2025-03-05-1332,
2499,USAID,3/1/2025,21955334.0,2025-03-01,2025-03-05-1332,
2500,USAID,3/1/2025,7457587.0,2025-03-01,2025-03-05-1332,
2501,USAID,3/1/2025,8891213.0,2025-03-01,2025-03-05-1332,
2502,USAID,3/1/2025,29999760.0,2025-03-01,2025-03-05-1332,
2503,USAID,3/1/2025,99567644.0,2025-03-01,2025-03-05-1332,
2504,USAID,3/1/2025,27650000.0,2025-03-01,2025-03-05-1332,
2505,USAID,3/1/2025,3191101.0,2025-03-01,2025-03-05-1332,
2506,USAID,3/1/2025,28595192.0,2025-03-01,2025-03-05-1332,
2507,USAID,3/1/2025,140000000.0,2025-03-01,2025-03-05-1332,
2508,USAID,3/1/2025,39827527.0,2025-03-01,2025-03-05-1332,
2509,USAID,3/1/2025,18987608.0,2025-03-01,2025-03-05-1332,
2510,USAID,3/1/2025,29997925.0,2025-03-01,2025-03-05-1332,
2511,USAID,3/1/2025,16474565.0,2025-03-01,2025-03-05-1332,
2512,USAID,3/1/2025,6037311.0,2025-03-01,2025-03-05-1332,
2513,USAID,3/1/2025,9999995.0,2025-03-01,2025-03-05-1332,
2514,USAID,3/1/2025,4595250.0,2025-03-01,2025-03-05-1332,
2515,USAID,3/1/2025,9978341.0,2025-03-01,2025-03-05-1332,
2516,USAID,3/1/2025,134768664.0,2025-03-01,2025-03-05-1332,
2517,USAID,3/1/2025,5325000.0,2025-03-01,2025-03-05-1332,
2518,USAID,3/1/2025,7625000.0,2025-03-01,2025-03-05-1332,
2519,USAID,3/1/2025,13700000.0,2025-03-01,2025-03-05-1332,
2520,USAID,3/1/2025,13417331.0,2025-03-01,2025-03-05-1332,
2521,USAID,3/1/2025,7895000.0,2025-03-01,2025-03-05-1332,
2522,USAID,3/1/2025,504276.0,2025-03-01,2025-03-05-1332,
2523,USAID,3/1/2025,1382140.0,2025-03-01,2025-03-05-1332,
2524,USAID,3/1/2025,170613.0,2025-03-01,2025-03-05-1332,
2525,USAID,3/1/2025,635000.0,2025-03-01,2025-03-05-1332,
2526,USAID,3/1/2025,1416727.0,2025-03-01,2025-03-05-1332,
2527,USAID,3/1/2025,368000.0,2025-03-01,2025-03-05-1332,
2528,USAID,3/1/2025,2750000.0,2025-03-01,2025-03-05-1332,
2529,USAID,3/1/2025,1580000.0,2025-03-01,2025-03-05-1332,
2530,USAID,3/1/2025,1498437.0,2025-03-01,2025-03-05-1332,
2531,USAID,3/1/2025,1495800.0,2025-03-01,2025-03-05-1332,
2532,USAID,3/1/2025,715000.0,2025-03-01,2025-03-05-1332,
2533,USAID,3/1/2025,1284800.0,2025-03-01,2025-03-05-1332,
2534,USAID,3/1/2025,19999891.0,2025-03-01,2025-03-05-1332,
2535,USAID,3/1/2025,2499984.0,2025-03-01,2025-03-05-1332,
2536,USAID,3/1/2025,2499919.0,2025-03-01,2025-03-05-1332,
2537,USAID,3/1/2025,205000000.0,2025-03-01,2025-03-05-1332,
2538,USAID,3/1/2025,34795763.0,2025-03-01,2025-03-05-1332,
2539,USAID,3/1/2025,1999627.0,2025-03-01,2025-03-05-1332,
2540,USAID,3/1/2025,200000000.0,2025-03-01,2025-03-05-1332,
2541,USAID,3/1/2025,9130627.0,2025-03-01,2025-03-05-1332,
2542,USAID,3/1/2025,19999463.0,2025-03-01,2025-03-05-1332,
2543,USAID,3/1/2025,6040777.0,2025-03-01,2025-03-05-1332,
2544,USAID,3/1/2025,4981319.0,2025-03-01,2025-03-05-1332,
2545,USAID,3/1/2025,12360800.0,2025-03-01,2025-03-05-1332,
2546,USAID,3/1/2025,5999220.0,2025-03-01,2025-03-05-1332,
2547,USAID,3/1/2025,14998676.0,2025-03-01,2025-03-05-1332,
2548,USAID,3/1/2025,1450048.0,2025-03-01,2025-03-05-1332,
2549,USAID,3/1/2025,1498087.0,2025-03-01,2025-03-05-1332,
2550,USAID,3/1/2025,1864490.0,2025-03-01,2025-03-05-1332,
2551,USAID,3/1/2025,1273240.0,2025-03-01,2025-03-05-1332,
2552,USAID,3/1/2025,1105982.0,2025-03-01,2025-03-05-1332,
2553,USAID,3/1/2025,199646.0,2025-03-01,2025-03-05-1332,
2554,USAID,3/1/2025,1320000.0,2025-03-01,2025-03-05-1332,
2555,USAID,3/1/2025,1328442.0,2025-03-01,2025-03-05-1332,
2556,USAID,3/1/2025,1510000.0,2025-03-01,2025-03-05-1332,
2557,USAID,3/1/2025,851887.0,2025-03-01,2025-03-05-1332,
2558,USAID,3/1/2025,1498145.0,2025-03-01,2025-03-05-1332,
2559,USAID,3/1/2025,840030.0,2025-03-01,2025-03-05-1332,
2560,USAID,3/1/2025,197000.0,2025-03-01,2025-03-05-1332,
2561,USAID,3/1/2025,1497850.0,2025-03-01,2025-03-05-1332,
2562,USAID,3/1/2025,871178.0,2025-03-01,2025-03-05-1332,
2563,USAID,3/1/2025,88250000.0,2025-03-01,2025-03-05-1332,
2564,USAID,3/1/2025,4880223.0,2025-03-01,2025-03-05-1332,
2565,USAID,3/1/2025,9100000.0,2025-03-01,2025-03-05-1332,
2566,USAID,3/1/2025,1499938.0,2025-03-01,2025-03-05-1332,
2567,USAID,3/1/2025,16999563.0,2025-03-01,2025-03-05-1332,
2568,USAID,3/1/2025,8731598.0,2025-03-01,2025-03-05-1332,
2569,USAID,3/1/2025,9010911.0,2025-03-01,2025-03-05-1332,
2570,USAID,3/1/2025,4946624.0,2025-03-01,2025-03-05-1332,
2571,USAID,3/1/2025,9352907.0,2025-03-01,2025-03-05-1332,
2572,USAID,3/1/2025,6406762.0,2025-03-01,2025-03-05-1332,
2573,USAID,3/1/2025,99500000.0,2025-03-01,2025-03-05-1332,
2574,USAID,3/1/2025,45644355.0,2025-03-01,2025-03-05-1332,
2575,USAID,3/1/2025,44996978.0,2025-03-01,2025-03-05-1332,
2576,USAID,3/1/2025,9999808.0,2025-03-01,2025-03-05-1332,
2577,USAID,3/1/2025,33600000.0,2025-03-01,2025-03-05-1332,
2578,USAID,3/1/2025,9443228.0,2025-03-01,2025-03-05-1332,
2579,USAID,3/1/2025,747500.0,2025-03-01,2025-03-05-1332,
2580,USAID,3/1/2025,196000.0,2025-03-01,2025-03-05-1332,
2581,USAID,3/1/2025,1211034.0,2025-03-01,2025-03-05-1332,
2582,USAID,3/1/2025,1483431.0,2025-03-01,2025-03-05-1332,
2583,USAID,3/1/2025,749743.0,2025-03-01,2025-03-05-1332,
2584,USAID,3/1/2025,943000.0,2025-03-01,2025-03-05-1332,
2585,USAID,3/1/2025,5250000.0,2025-03-01,2025-03-05-1332,
2586,USAID,3/1/2025,195000.0,2025-03-01,2025-03-05-1332,
2587,USAID,3/1/2025,249000.0,2025-03-01,2025-03-05-1332,
2588,USAID,3/1/2025,39000.0,2025-03-01,2025-03-05-1332,
2589,USAID,3/1/2025,75000.0,2025-03-01,2025-03-05-1332,
2590,USAID,3/1/2025,78000.0,2025-03-01,2025-03-05-1332,
2591,USAID,3/1/2025,45000.0,2025-03-01,2025-03-05-1332,
2592,USAID,3/1/2025,18000.0,2025-03-01,2025-03-05-1332,
2593,USAID,3/1/2025,1998942.0,2025-03-01,2025-03-05-1332,
2594,USAID,3/1/2025,5086751.0,2025-03-01,2025-03-05-1332,
2595,USAID,3/1/2025,5999943.0,2025-03-01,2025-03-05-1332,
2596,USAID,3/1/2025,44983856.0,2025-03-01,2025-03-05-1332,
2597,USAID,3/1/2025,1992992.0,2025-03-01,2025-03-05-1332,
2598,USAID,3/1/2025,12499981.0,2025-03-01,2025-03-05-1332,
2599,USAID,3/1/2025,1305477.0,2025-03-01,2025-03-05-1332,
2600,USAID,3/1/2025,89871670.0,2025-03-01,2025-03-05-1332,
2601,USAID,3/1/2025,321500000.0,2025-03-01,2025-03-05-1332,
2602,USAID,3/1/2025,2142278.0,2025-03-01,2025-03-05-1332,
2603,USAID,3/1/2025,488000.0,2025-03-01,2025-03-05-1332,
2604,USAID,3/1/2025,910000.0,2025-03-01,2025-03-05-1332,
2605,USAID,3/1/2025,1279000.0,2025-03-01,2025-03-05-1332,
2606,USAID,3/1/2025,775275.0,2025-03-01,2025-03-05-1332,
2607,USAID,3/1/2025,1441385.0,2025-03-01,2025-03-05-1332,
2608,USAID,3/1/2025,6990932.0,2025-03-01,2025-03-05-1332,
2609,USAID,3/1/2025,2030000.0,2025-03-01,2025-03-05-1332,
2610,USAID,3/1/2025,5485000.0,2025-03-01,2025-03-05-1332,
2611,USAID,3/1/2025,41250000.0,2025-03-01,2025-03-05-1332,
2612,USAID,3/1/2025,325000000.0,2025-03-01,2025-03-05-1332,
2613,USAID,3/1/2025,49852000.0,2025-03-01,2025-03-05-1332,
2614,USAID,3/1/2025,167000000.0,2025-03-01,2025-03-05-1332,
2615,USAID,3/1/2025,4000000000.0,2025-03-01,2025-03-05-1332,
2616,USAID,3/1/2025,2630000000.0,2025-03-01,2025-03-05-1332,
2617,USAID,3/1/2025,450000000.0,2025-03-01,2025-03-05-1332,
2618,USAID,3/1/2025,10892431.0,2025-03-01,2025-03-05-1332,
2619,USAID,3/1/2025,7136738.0,2025-03-01,2025-03-05-1332,
2620,USAID,3/1/2025,7425000.0,2025-03-01,2025-03-05-1332,
2621,USAID,3/1/2025,977681.0,2025-03-01,2025-03-05-1332,
2622,USAID,3/1/2025,1995812.0,2025-03-01,2025-03-05-1332,
2623,USAID,3/1/2025,986200.0,2025-03-01,2025-03-05-1332,
2624,USAID,3/1/2025,14996730.0,2025-03-01,2025-03-05-1332,
2625,USAID,3/1/2025,2800000.0,2025-03-01,2025-03-05-1332,
2626,USAID,3/1/2025,815387.0,2025-03-01,2025-03-05-1332,
2627,USAID,3/1/2025,475000.0,2025-03-01,2025-03-05-1332,
2628,USAID,3/1/2025,13999911.0,2025-03-01,2025-03-05-1332,
2629,USAID,3/1/2025,9494979.0,2025-03-01,2025-03-05-1332,
2630,USAID,3/1/2025,13995157.0,2025-03-01,2025-03-05-1332,
2631,USAID,3/1/2025,22460000.0,2025-03-01,2025-03-05-1332,
2632,USAID,3/1/2025,10150000.0,2025-03-01,2025-03-05-1332,
2633,USAID,3/1/2025,7999542.0,2025-03-01,2025-03-05-1332,
2634,USAID,3/1/2025,3750000.0,2025-03-01,2025-03-05-1332,
2635,USAID,3/1/2025,7390762.0,2025-03-01,2025-03-05-1332,
2636,USAID,3/1/2025,14996400.0,2025-03-01,2025-03-05-1332,
2637,USAID,3/1/2025,6461340.0,2025-03-01,2025-03-05-1332,
2638,USAID,3/1/2025,2350000.0,2025-03-01,2025-03-05-1332,
2639,USAID,3/1/2025,218000.0,2025-03-01,2025-03-05-1332,
2640,USAID,3/1/2025,35499961.0,2025-03-01,2025-03-05-1332,
2641,USAID,3/1/2025,1499768.0,2025-03-01,2025-03-05-1332,
2642,USAID,3/1/2025,249719.0,2025-03-01,2025-03-05-1332,
2643,USAID,3/1/2025,1052348.0,2025-03-01,2025-03-05-1332,
2644,USAID,3/1/2025,95125000.0,2025-03-01,2025-03-05-1332,
2645,USAID,3/1/2025,19974249.0,2025-03-01,2025-03-05-1332,
2646,USAID,3/1/2025,93141587.0,2025-03-01,2025-03-05-1332,
2647,USAID,3/1/2025,1999728.0,2025-03-01,2025-03-05-1332,
2648,USAID,3/1/2025,2041914.0,2025-03-01,2025-03-05-1332,
2649,USAID,3/1/2025,1420368.0,2025-03-01,2025-03-05-1332,
2650,USAID,3/1/2025,1531310.0,2025-03-01,2025-03-05-1332,
2651,USAID,3/1/2025,749868.0,2025-03-01,2025-03-05-1332,
2652,USAID,3/1/2025,999408.0,2025-03-01,2025-03-05-1332,
2653,USAID,3/1/2025,2049729.0,2025-03-01,2025-03-05-1332,
2654,USAID,3/1/2025,1982367.0,2025-03-01,2025-03-05-1332,
2655,USAID,3/1/2025,999996.0,2025-03-01,2025-03-05-1332,
2656,USAID,3/1/2025,9999998.0,2025-03-01,2025-03-05-1332,
2657,USAID,3/1/2025,5998487.0,2025-03-01,2025-03-05-1332,
2658,USAID,3/1/2025,849919.0,2025-03-01,2025-03-05-1332,
2659,USAID,3/1/2025,4998069.0,2025-03-01,2025-03-05-1332,
2660,USAID,3/1/2025,5730621.0,2025-03-01,2025-03-05-1332,
2661,USAID,3/1/2025,3999896.0,2025-03-01,2025-03-05-1332,
2662,USAID,3/1/2025,617012.0,2025-03-01,2025-03-05-1332,
2663,USAID,3/1/2025,1878885.0,2025-03-01,2025-03-05-1332,
2664,USAID,3/1/2025,498370.0,2025-03-01,2025-03-05-1332,
2665,USAID,3/1/2025,1790568.0,2025-03-01,2025-03-05-1332,
2666,USAID,3/1/2025,12800000.0,2025-03-01,2025-03-05-1332,
2667,USAID,3/1/2025,1999842.0,2025-03-01,2025-03-05-1332,
2668,USAID,3/1/2025,6077652.0,2025-03-01,2025-03-05-1332,
2669,USAID,3/1/2025,4257219.0,2025-03-01,2025-03-05-1332,
2670,USAID,3/1/2025,1997987.0,2025-03-01,2025-03-05-1332,
2671,USAID,3/1/2025,9999508.0,2025-03-01,2025-03-05-1332,
2672,USAID,3/1/2025,3990485.0,2025-03-01,2025-03-05-1332,
2673,USAID,3/1/2025,47982442.0,2025-03-01,2025-03-05-1332,
2674,USAID,3/1/2025,23497661.0,2025-03-01,2025-03-05-1332,
2675,USAID,3/1/2025,5428363.0,2025-03-01,2025-03-05-1332,
2676,USAID,3/1/2025,22416258.0,2025-03-01,2025-03-05-1332,
2677,USAID,3/1/2025,34860664.0,2025-03-01,2025-03-05-1332,
2678,USAID,3/1/2025,1565304.0,2025-03-01,2025-03-05-1332,
2679,USAID,3/1/2025,39000000.0,2025-03-01,2025-03-05-1332,
2680,USAID,3/1/2025,43400000.0,2025-03-01,2025-03-05-1332,
2681,USAID,3/1/2025,86000000.0,2025-03-01,2025-03-05-1332,
2682,USAID,3/1/2025,2048689.0,2025-03-01,2025-03-05-1332,
2683,USAID,3/1/2025,7400606.0,2025-03-01,2025-03-05-1332,
2684,USAID,3/1/2025,3363987.0,2025-03-01,2025-03-05-1332,
2685,USAID,3/1/2025,8034228.0,2025-03-01,2025-03-05-1332,
2686,USAID,3/1/2025,28848414.0,2025-03-01,2025-03-05-1332,
2687,USAID,3/1/2025,24997251.0,2025-03-01,2025-03-05-1332,
2688,USAID,3/1/2025,13999990.0,2025-03-01,2025-03-05-1332,
2689,USAID,3/1/2025,38328100.0,2025-03-01,2025-03-05-1332,
2690,USAID,3/1/2025,7550000.0,2025-03-01,2025-03-05-1332,
2691,USAID,3/1/2025,29915900.0,2025-03-01,2025-03-05-1332,
2692,USAID,3/1/2025,5200000.0,2025-03-01,2025-03-05-1332,
2693,USAID,3/1/2025,1349862.0,2025-03-01,2025-03-05-1332,
2694,USAID,3/1/2025,3294202.0,2025-03-01,2025-03-05-1332,
2695,USAID,3/1/2025,3330013.0,2025-03-01,2025-03-05-1332,
2696,USAID,3/1/2025,2210000.0,2025-03-01,2025-03-05-1332,
2697,USAID,3/1/2025,2561108.0,2025-03-01,2025-03-05-1332,
2698,USAID,3/1/2025,2336172.0,2025-03-01,2025-03-05-1332,
2699,USAID,3/1/2025,1611040.0,2025-03-01,2025-03-05-1332,
2700,USAID,3/1/2025,2448067.0,2025-03-01,2025-03-05-1332,
2701,USAID,3/1/2025,4439382.0,2025-03-01,2025-03-05-1332,
2702,USAID,3/1/2025,2204435.0,2025-03-01,2025-03-05-1332,
2703,USAID,3/1/2025,1343584.0,2025-03-01,2025-03-05-1332,
2704,USAID,3/1/2025,1207000.0,2025-03-01,2025-03-05-1332,
2705,USAID,3/1/2025,3126744.0,2025-03-01,2025-03-05-1332,
2706,USAID,3/1/2025,3063358.0,2025-03-01,2025-03-05-1332,
2707,USAID,3/1/2025,499990.0,2025-03-01,2025-03-05-1332,
2708,USAID,3/1/2025,14935752.0,2025-03-01,2025-03-05-1332,
2709,USAID,3/1/2025,28338901.0,2025-03-01,2025-03-05-1332,
2710,USAID,3/1/2025,25884633.0,2025-03-01,2025-03-05-1332,
2711,USAID,3/1/2025,80000000.0,2025-03-01,2025-03-05-1332,
2712,USAID,3/1/2025,27284620.0,2025-03-01,2025-03-05-1332,
2713,USAID,3/1/2025,4935797.0,2025-03-01,2025-03-05-1332,
2714,USAID,3/1/2025,296296.0,2025-03-01,2025-03-05-1332,
2715,USAID,3/1/2025,5132398.0,2025-03-01,2025-03-05-1332,
2716,USAID,3/1/2025,1999547.0,2025-03-01,2025-03-05-1332,
2717,USAID,3/1/2025,1498528.0,2025-03-01,2025-03-05-1332,
2718,USAID,3/1/2025,3928504.0,2025-03-01,2025-03-05-1332,
2719,USAID,3/1/2025,1578104.0,2025-03-01,2025-03-05-1332,
2720,USAID,3/1/2025,3572465.0,2025-03-01,2025-03-05-1332,
2721,USAID,3/1/2025,17700000.0,2025-03-01,2025-03-05-1332,
2722,USAID,3/1/2025,16200000.0,2025-03-01,2025-03-05-1332,
2723,USAID,3/1/2025,14500000.0,2025-03-01,2025-03-05-1332,
2724,USAID,3/1/2025,1749964.0,2025-03-01,2025-03-05-1332,
2725,USAID,3/1/2025,9200000.0,2025-03-01,2025-03-05-1332,
2726,USAID,3/1/2025,14499998.0,2025-03-01,2025-03-05-1332,
2727,USAID,3/1/2025,24949644.0,2025-03-01,2025-03-05-1332,
2728,USAID,3/1/2025,2680000.0,2025-03-01,2025-03-05-1332,
2729,USAID,3/1/2025,27400000.0,2025-03-01,2025-03-05-1332,
2730,USAID,3/1/2025,6301114.0,2025-03-01,2025-03-05-1332,
2731,USAID,3/1/2025,2368742.0,2025-03-01,2025-03-05-1332,
2732,USAID,3/1/2025,1516271.0,2025-03-01,2025-03-05-1332,
2733,USAID,3/1/2025,1114987.0,2025-03-01,2025-03-05-1332,
2734,USAID,3/1/2025,58068727.0,2025-03-01,2025-03-05-1332,
2735,USAID,3/1/2025,14030795.0,2025-03-01,2025-03-05-1332,
2736,USAID,3/1/2025,3999979.0,2025-03-01,2025-03-05-1332,
2737,USAID,3/1/2025,3999718.0,2025-03-01,2025-03-05-1332,
2738,USAID,3/1/2025,20499087.0,2025-03-01,2025-03-05-1332,
2739,USAID,3/1/2025,20500000.0,2025-03-01,2025-03-05-1332,
2740,USAID,3/1/2025,3999843.0,2025-03-01,2025-03-05-1332,
2741,USAID,3/1/2025,17998792.0,2025-03-01,2025-03-05-1332,
2742,USAID,3/1/2025,2425197.0,2025-03-01,2025-03-05-1332,
2743,USAID,3/1/2025,4125942.0,2025-03-01,2025-03-05-1332,
2744,USAID,3/1/2025,39999931.0,2025-03-01,2025-03-05-1332,
2745,USAID,3/1/2025,8070105.0,2025-03-01,2025-03-05-1332,
2746,USAID,3/1/2025,22902495.0,2025-03-01,2025-03-05-1332,
2747,USAID,3/1/2025,40743534.0,2025-03-01,2025-03-05-1332,
2748,USAID,3/1/2025,7448437.0,2025-03-01,2025-03-05-1332,
2749,USAID,3/1/2025,3880880.0,2025-03-01,2025-03-05-1332,
2750,USAID,3/1/2025,2830472.0,2025-03-01,2025-03-05-1332,
2751,USAID,3/1/2025,1999334.0,2025-03-01,2025-03-05-1332,
2752,USAID,3/1/2025,38000000.0,2025-03-01,2025-03-05-1332,
2753,USAID,3/1/2025,11300000.0,2025-03-01,2025-03-05-1332,
2754,USAID,3/1/2025,14200000.0,2025-03-01,2025-03-05-1332,
2755,USAID,3/1/2025,21359061.0,2025-03-01,2025-03-05-1332,
2756,USAID,3/1/2025,249500.0,2025-03-01,2025-03-05-1332,
2757,USAID,3/1/2025,1997520.0,2025-03-01,2025-03-05-1332,
2758,USAID,3/1/2025,1447638.0,2025-03-01,2025-03-05-1332,
2759,USAID,3/1/2025,611566.0,2025-03-01,2025-03-05-1332,
2760,USAID,3/1/2025,16297937.0,2025-03-01,2025-03-05-1332,
2761,USAID,3/1/2025,1641935.0,2025-03-01,2025-03-05-1332,
2762,USAID,3/1/2025,20826788.0,2025-03-01,2025-03-05-1332,
2763,USAID,3/1/2025,2007900.0,2025-03-01,2025-03-05-1332,
2764,USAID,3/1/2025,37928842.0,2025-03-01,2025-03-05-1332,
2765,USAID,3/1/2025,32948716.0,2025-03-01,2025-03-05-1332,
2766,USAID,3/1/2025,8766778.0,2025-03-01,2025-03-05-1332,
2767,USAID,3/1/2025,15819870.0,2025-03-01,2025-03-05-1332,
2768,USAID,3/1/2025,7980500.0,2025-03-01,2025-03-05-1332,
2769,USAID,3/1/2025,3422873.0,2025-03-01,2025-03-05-1332,
2770,USAID,3/1/2025,25299695.0,2025-03-01,2025-03-05-1332,
2771,USAID,3/1/2025,11930000.0,2025-03-01,2025-03-05-1332,
2772,USAID,3/1/2025,16499709.0,2025-03-01,2025-03-05-1332,
2773,USAID,3/1/2025,19778865.0,2025-03-01,2025-03-05-1332,
2774,USAID,3/1/2025,1529911.0,2025-03-01,2025-03-05-1332,
2775,USAID,3/1/2025,5275678.0,2025-03-01,2025-03-05-1332,
2776,USAID,3/1/2025,637082.0,2025-03-01,2025-03-05-1332,
2777,USAID,3/1/2025,934286.0,2025-03-01,2025-03-05-1332,
2778,USAID,3/1/2025,25996330.0,2025-03-01,2025-03-05-1332,
2779,USAID,3/1/2025,35400000.0,2025-03-01,2025-03-05-1332,
2780,USAID,3/1/2025,12228631.0,2025-03-01,2025-03-05-1332,
2781,USAID,3/1/2025,9999550.0,2025-03-01,2025-03-05-1332,
2782,USAID,3/1/2025,3499684.0,2025-03-01,2025-03-05-1332,
2783,USAID,3/1/2025,14999081.0,2025-03-01,2025-03-05-1332,
2784,USAID,3/1/2025,502000.0,2025-03-01,2025-03-05-1332,
2785,USAID,3/1/2025,4498620.0,2025-03-01,2025-03-05-1332,
2786,USAID,3/1/2025,1797620.0,2025-03-01,2025-03-05-1332,
2787,USAID,3/1/2025,4999992.0,2025-03-01,2025-03-05-1332,
2788,USAID,3/1/2025,8671000.0,2025-03-01,2025-03-05-1332,
2789,USAID,3/1/2025,12911000.0,2025-03-01,2025-03-05-1332,
2790,USAID,3/1/2025,6224200.0,2025-03-01,2025-03-05-1332,
2791,USAID,3/1/2025,6345000.0,2025-03-01,2025-03-05-1332,
2792,USAID,3/1/2025,5368927.0,2025-03-01,2025-03-05-1332,
2793,USAID,3/1/2025,22243221.0,2025-03-01,2025-03-05-1332,
2794,USAID,3/1/2025,36174669.0,2025-03-01,2025-03-05-1332,
2795,USAID,3/1/2025,9286619.0,2025-03-01,2025-03-05-1332,
2796,USAID,3/1/2025,1694091.0,2025-03-01,2025-03-05-1332,
2797,USAID,3/1/2025,5891131.0,2025-03-01,2025-03-05-1332,
2798,USAID,3/1/2025,19899819.0,2025-03-01,2025-03-05-1332,
2799,USAID,3/1/2025,70000000.0,2025-03-01,2025-03-05-1332,
2800,USAID,3/1/2025,4499762.0,2025-03-01,2025-03-05-1332,
2801,USAID,3/1/2025,585000.0,2025-03-01,2025-03-05-1332,
2802,USAID,3/1/2025,1334000.0,2025-03-01,2025-03-05-1332,
2803,USAID,3/1/2025,784000.0,2025-03-01,2025-03-05-1332,
2804,USAID,3/1/2025,2989489.0,2025-03-01,2025-03-05-1332,
2805,USAID,3/1/2025,3999050.0,2025-03-01,2025-03-05-1332,
2806,USAID,3/1/2025,13250000.0,2025-03-01,2025-03-05-1332,
2807,USAID,3/1/2025,23998320.0,2025-03-01,2025-03-05-1332,
2808,USAID,3/1/2025,9997201.0,2025-03-01,2025-03-05-1332,
2809,USAID,3/1/2025,1989145.0,2025-03-01,2025-03-05-1332,
2810,USAID,3/1/2025,6771813.0,2025-03-01,2025-03-05-1332,
2811,USAID,3/1/2025,11900000.0,2025-03-01,2025-03-05-1332,
2812,USAID,3/1/2025,4130000.0,2025-03-01,2025-03-05-1332,
2813,USAID,3/1/2025,4050616.0,2025-03-01,2025-03-05-1332,
2814,USAID,3/1/2025,952000.0,2025-03-01,2025-03-05-1332,
2815,USAID,3/1/2025,6998694.0,2025-03-01,2025-03-05-1332,
2816,USAID,3/1/2025,5279476.0,2025-03-01,2025-03-05-1332,
2817,USAID,3/1/2025,8882871.0,2025-03-01,2025-03-05-1332,
2818,USAID,3/1/2025,7700001.0,2025-03-01,2025-03-05-1332,
2819,USAID,3/1/2025,7106063.0,2025-03-01,2025-03-05-1332,
2820,USAID,3/1/2025,5707231.0,2025-03-01,2025-03-05-1332,
2821,USAID,3/1/2025,24994449.0,2025-03-01,2025-03-05-1332,
2822,USAID,3/1/2025,5001933.0,2025-03-01,2025-03-05-1332,
2823,USAID,3/1/2025,43000000.0,2025-03-01,2025-03-05-1332,
2824,USAID,3/1/2025,3250000.0,2025-03-01,2025-03-05-1332,
2825,USAID,3/1/2025,814513.0,2025-03-01,2025-03-05-1332,
2826,USAID,3/1/2025,8285000.0,2025-03-01,2025-03-05-1332,
2827,USAID,3/1/2025,8594310.0,2025-03-01,2025-03-05-1332,
2828,USAID,3/1/2025,9999622.0,2025-03-01,2025-03-05-1332,
2829,USAID,3/1/2025,29899367.0,2025-03-01,2025-03-05-1332,
2830,USAID,3/1/2025,33500000.0,2025-03-01,2025-03-05-1332,
2831,USAID,3/1/2025,29998632.0,2025-03-01,2025-03-05-1332,
2832,USAID,3/1/2025,3687500.0,2025-03-01,2025-03-05-1332,
2833,USAID,3/1/2025,1999900.0,2025-03-01,2025-03-05-1332,
2834,USAID,3/1/2025,13720048.0,2025-03-01,2025-03-05-1332,
2835,USAID,3/1/2025,16922532.0,2025-03-01,2025-03-05-1332,
2836,USAID,3/1/2025,4400000.0,2025-03-01,2025-03-05-1332,
2837,USAID,3/1/2025,57000000.0,2025-03-01,2025-03-05-1332,
2838,USAID,3/1/2025,1493320.0,2025-03-01,2025-03-05-1332,
2839,USAID,3/1/2025,255000.0,2025-03-01,2025-03-05-1332,
2840,USAID,3/1/2025,491453.0,2025-03-01,2025-03-05-1332,
2841,USAID,3/1/2025,6819764.0,2025-03-01,2025-03-05-1332,
2842,USAID,3/1/2025,3999074.0,2025-03-01,2025-03-05-1332,
2843,USAID,3/1/2025,4128559.0,2025-03-01,2025-03-05-1332,
2844,USAID,3/1/2025,1028612.0,2025-03-01,2025-03-05-1332,
2845,USAID,3/1/2025,59998973.0,2025-03-01,2025-03-05-1332,
2846,USAID,3/1/2025,2892700.0,2025-03-01,2025-03-05-1332,
